County,City,Property Address,Property Zip,Owner Name,Property Type,Building SqFt,Market Value,Improvement Value,Prop Lat,Prop Lon,Account ID,Geo ID
Hidalgo,Alton,N Alton Rd,,I & B Investments Llc,Commercial Real Property,"43,996","$846,945 ","$384,991 ",26.30193,-98.31184,1234286,W0100-00-045-0006-03
Hidalgo,McAllen,3007 S Sugar Rd,,3007 S Sugar Rd Llc,Commercial Real Property,"33,584","$846,850 ","$543,978 ",26.27661,-98.18302,695168,C1125-00-000-0001-00
Hidalgo,Edinburg,1122 - 1146 N Closner Blvd,,Garcia Julita,Commercial Real Property,"36,590","$846,060 ","$760,465 ",26.31258,-98.15983,544783,T2100-00-241-0010-08
Hidalgo,McAllen,N Sugar Rd,,Ivy A Development Llc,Commercial Real Property,"419,047","$844,743 ","$17,423 ",26.25118,-98.1846,202090,K2400-00-000-0071-09
Hidalgo,McAllen,5321 Birch St,,Viktor Property Solutions Llc,Commercial Real Property,"41,400","$844,676 ","$451,376 ",26.24073,-98.17327,704468,L2680-00-000-0021-00
Hidalgo,McAllen,N 10Th St,,Wilkins Investments Ltd,Commercial Real Property,"23,395","$844,609 ","$643,412 ",26.26002,-98.21839,695813,L3077-00-000-000H-00
Hidalgo,McAllen,3151 Center Pointe Dr,,Ali Josefina H,Commercial Real Property,"23,168","$844,119 ","$538,307 ",26.25744,-98.20449,819211,C2672-00-000-001A-00
Hidalgo,,5356 Mile 14 1/2,,Harbison Jack W Jr & Betty,Commercial Real Property,"1,655,280","$844,034 ","$444,034 ",26.26704,-97.9343,245983,N3400-00-000-2100-00
Cameron,Harlingen,809 N. 26Th St.,78552,Rosas Juan D & Amanda G,Multifamily Residential,"7,391","$843,691 ","$751,948 ",26.22,-97.67,76115,19-9750-0000-0100-00
Hidalgo,McAllen,2904 S Raul Longoria Rd,,Autozone Parts Inc,Commercial Real Property,"38,610","$841,143 ","$648,093 ",26.27117,-98.14099,1124086,R2059-00-001-0002-00
Hidalgo,Mission,2115 Mile 5 N Rd,,Mora Plaza Llc,Commercial Real Property,"25,797","$839,729 ","$624,324 ",26.28455,-98.29262,726132,P2155-00-000-0031-00
Hidalgo,Edinburg,E Richardson Rd,,De Leon Juan A,Commercial Real Property,"55,516","$839,431 ","$672,883 ",26.30441,-98.13698,583346,M3748-01-000-0017-00
Hidalgo,McAllen,6316 N 10Th St,,Sturdivant Gracie Property Ltd,Commercial Real Property,"23,395","$838,373 ","$637,176 ",26.26002,-98.21839,695809,L3077-00-000-000D-00
